                                                   LOG (TOTAL) [ERG/SEC/A]
               |-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1Myr             2Myr           3Myr             4Myr           5Myr            6Myr             7Myr           8Myr             9Myr            10Myr            11Myr          12Myr           13Myr           14Myr           15Myr          16Myr           17Myr           18Myr           19Myr           20Myr           30Myr           40Myr           50Myr           60Myr           70Myr           80Myr           90Myr          100Myr           200Myr           300Myr         400Myr          500Myr          600Myr          700Myr          800Myr          900Myr
91.000000       26.683900       26.737030       26.737150       38.872210       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530       38.919530    
94.000000       27.054820       27.110330       27.110460       38.923210       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820       38.970820    
96.000000       27.414830       27.472020       27.472160       38.963530       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350       39.011350    
98.000000       27.621620       27.680280       27.680440       39.000430       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440       39.048440    
100.00000       27.859250       27.919410       27.919580       39.025540       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800       39.073800    
102.00000       28.152960       28.214650       28.214850       39.042370       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870       39.090870    
104.00000       28.357760       28.420870       28.421090       39.045680       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310       39.094310    
106.00000       28.555330       28.619850       28.620080       39.051730       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480       39.100480    
108.00000       28.781170       28.847110       28.847360       39.058020       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850       39.106850    
110.00000       29.064520       29.131900       29.132180       39.061410       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360       39.110360    
